"REGION","Region","LOCATION","Country","INC","Income","VAR","Variable","TIME","Year","Value","Flag Codes","Flags"
"EUR","Europe","ROU","Romania","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",24,,
"EUR","Europe","ROU","Romania","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","ROU","Romania","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","ROU","Romania","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",20.7,,
"ALL","All regions","ROU","Romania","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",33.5,,
"ALL","All regions","ROU","Romania","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","ROU","Romania","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",24,,
"ALL","All regions","ROU","Romania","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","ROU","Romania","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","ROU","Romania","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",20.7,,
"EUR","Europe","RUS","Russia","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",38.8,,
"EUR","Europe","RUS","Russia","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","RUS","Russia","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",19.6,,
"EUR","Europe","RUS","Russia","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","RUS","Russia","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","RUS","Russia","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",15.8,,
"ALL","All regions","RUS","Russia","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",38.8,,
"ALL","All regions","RUS","Russia","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","RUS","Russia","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",19.6,,
"ALL","All regions","RUS","Russia","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","RUS","Russia","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","RUS","Russia","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",15.8,,
"ASI","Asia","WSM","Samoa","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ASI","Asia","WSM","Samoa","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",46.1,,
"ASI","Asia","WSM","Samoa","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0.75,,
"ASI","Asia","WSM","Samoa","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","WSM","Samoa","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",10,,
"ALL","All regions","WSM","Samoa","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","WSM","Samoa","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",46.1,,
"ALL","All regions","WSM","Samoa","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","WSM","Samoa","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","WSM","Samoa","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",10,,
"AFR","Africa","ZAF","South Africa","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",53.8,,
"AFR","Africa","ZAF","South Africa","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","ZAF","South Africa","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",20.6,,
"AFR","Africa","ZAF","South Africa","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"AFR","Africa","ZAF","South Africa","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AFR","Africa","ZAF","South Africa","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",42.1,,
"ALL","All regions","ZAF","South Africa","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",53.8,,
"ALL","All regions","ZAF","South Africa","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","ZAF","South Africa","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",20.6,,
"ALL","All regions","ZAF","South Africa","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","ZAF","South Africa","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","ZAF","South Africa","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",42.1,,
"ASI","Asia","THA","Thailand","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",72.7,,
"ASI","Asia","THA","Thailand","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ASI","Asia","THA","Thailand","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",44.2,,
"ASI","Asia","THA","Thailand","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0.5,,
"ASI","Asia","THA","Thailand","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ASI","Asia","THA","Thailand","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",4.8,,
"ALL","All regions","THA","Thailand","UMI","Upper middle income","DF_HR_ATT","Attitudes","2019","2019",72.7,,
"ALL","All regions","THA","Thailand","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","THA","Thailand","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",44.2,,
"ALL","All regions","THA","Thailand","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","THA","Thailand","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","THA","Thailand","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",4.8,,
"ASI","Asia","TKM","Turkmenistan","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ASI","Asia","TKM","Turkmenistan","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ASI","Asia","TKM","Turkmenistan","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","TKM","Turkmenistan","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",25.8,,
"ALL","All regions","TKM","Turkmenistan","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","TKM","Turkmenistan","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","TKM","Turkmenistan","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","TKM","Turkmenistan","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",25.8,,
"AME","Americas","VEN","Venezuela","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.75,,
"AME","Americas","VEN","Venezuela","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0.75,,
"AME","Americas","VEN","Venezuela","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AME","Americas","VEN","Venezuela","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",22.2,,
"ALL","All regions","VEN","Venezuela","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","VEN","Venezuela","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","VEN","Venezuela","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","VEN","Venezuela","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",22.2,,
"EUR","Europe","SRB","Serbia","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"EUR","Europe","SRB","Serbia","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",23.7,,
"EUR","Europe","SRB","Serbia","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","SRB","Serbia","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"EUR","Europe","SRB","Serbia","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",34.4,,
"ALL","All regions","SRB","Serbia","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","SRB","Serbia","UMI","Upper middle income","RPI_VAW_PRACT","Practice","2019","2019",23.7,,
"ALL","All regions","SRB","Serbia","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","SRB","Serbia","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","SRB","Serbia","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",34.4,,
"EUR","Europe","MNE","Montenegro","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","MNE","Montenegro","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","MNE","Montenegro","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","MNE","Montenegro","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",23.5,,
"ALL","All regions","MNE","Montenegro","UMI","Upper middle income","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","MNE","Montenegro","UMI","Upper middle income","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","MNE","Montenegro","UMI","Upper middle income","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MNE","Montenegro","UMI","Upper middle income","RCL_PV_PRACT","Practice","2019","2019",23.5,,
"AFR","Africa","AGO","Angola","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.5,,
"AFR","Africa","AGO","Angola","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",34.8,,
"AFR","Africa","AGO","Angola","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0,,
"AFR","Africa","AGO","Angola","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","AGO","Angola","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",30.5,,
"ALL","All regions","AGO","Angola","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.5,,
"ALL","All regions","AGO","Angola","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",34.8,,
"ALL","All regions","AGO","Angola","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","AGO","Angola","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","AGO","Angola","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",30.5,,
"ASI","Asia","BGD","Bangladesh","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",1,,
"ASI","Asia","BGD","Bangladesh","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",53.3,,
"ASI","Asia","BGD","Bangladesh","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.75,,
"ASI","Asia","BGD","Bangladesh","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","BGD","Bangladesh","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",20.3,,
"ALL","All regions","BGD","Bangladesh","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",1,,
"ALL","All regions","BGD","Bangladesh","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",53.3,,
"ALL","All regions","BGD","Bangladesh","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","BGD","Bangladesh","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BGD","Bangladesh","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",20.3,,
"ASI","Asia","BTN","Bhutan","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.75,,
"ASI","Asia","BTN","Bhutan","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",26.5,,
"ASI","Asia","BTN","Bhutan","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.5,,
"ASI","Asia","BTN","Bhutan","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ASI","Asia","BTN","Bhutan","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",8.5,,
"ALL","All regions","BTN","Bhutan","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","BTN","Bhutan","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",26.5,,
"ALL","All regions","BTN","Bhutan","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","BTN","Bhutan","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BTN","Bhutan","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",8.5,,
"AME","Americas","BOL","Bolivia","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0,,
"AME","Americas","BOL","Bolivia","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",64.1,,
"AME","Americas","BOL","Bolivia","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.25,,
"AME","Americas","BOL","Bolivia","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AME","Americas","BOL","Bolivia","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",53.1,,
"ALL","All regions","BOL","Bolivia","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","BOL","Bolivia","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",64.1,,
"ALL","All regions","BOL","Bolivia","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BOL","Bolivia","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BOL","Bolivia","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",53.1,,
"ASI","Asia","KHM","Cambodia","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.25,,
"ASI","Asia","KHM","Cambodia","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",20.9,,
"ASI","Asia","KHM","Cambodia","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0,,
"ASI","Asia","KHM","Cambodia","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","KHM","Cambodia","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",20.3,,
"ALL","All regions","KHM","Cambodia","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","KHM","Cambodia","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",20.9,,
"ALL","All regions","KHM","Cambodia","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","KHM","Cambodia","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","KHM","Cambodia","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",20.3,,
"AFR","Africa","CMR","Cameroon","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CMR","Cameroon","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",51.1,,
"AFR","Africa","CMR","Cameroon","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.5,,
"AFR","Africa","CMR","Cameroon","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CMR","Cameroon","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",31.1,,
"ALL","All regions","CMR","Cameroon","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CMR","Cameroon","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",51.1,,
"ALL","All regions","CMR","Cameroon","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","CMR","Cameroon","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CMR","Cameroon","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",31.1,,
"AFR","Africa","CPV","Cabo Verde","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","CPV","Cabo Verde","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",12.6,,
"AFR","Africa","CPV","Cabo Verde","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0,,
"AFR","Africa","CPV","Cabo Verde","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CPV","Cabo Verde","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",23.6,,
"ALL","All regions","CPV","Cabo Verde","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","CPV","Cabo Verde","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",12.6,,
"ALL","All regions","CPV","Cabo Verde","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","CPV","Cabo Verde","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CPV","Cabo Verde","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",23.6,,
"AFR","Africa","COG","Congo","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","COG","Congo","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",1,,
"AFR","Africa","COG","Congo","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","COG","Congo","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",11.3,,
"ALL","All regions","COG","Congo","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","COG","Congo","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",1,,
"ALL","All regions","COG","Congo","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","COG","Congo","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",11.3,,
"AFR","Africa","CIV","Côte d'Ivoire","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0,,
"AFR","Africa","CIV","Côte d'Ivoire","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",25.9,,
"AFR","Africa","CIV","Côte d'Ivoire","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.75,,
"AFR","Africa","CIV","Côte d'Ivoire","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CIV","Côte d'Ivoire","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",10.6,,
"ALL","All regions","CIV","Côte d'Ivoire","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","CIV","Côte d'Ivoire","LWI","Lower middle income ","RPI_VAW_PRACT","Practice","2019","2019",25.9,,
"ALL","All regions","CIV","Côte d'Ivoire","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","CIV","Côte d'Ivoire","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CIV","Côte d'Ivoire","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",10.6,,
"AFR","Africa","DJI","Djibouti","LWI","Lower middle income ","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","DJI","Djibouti","LWI","Lower middle income ","RPI_RA_LAW","Law","2019","2019",0.75,,
"AFR","Africa","DJI","Djibouti","LWI","Lower middle income ","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","DJI","Djibouti","LWI","Lower middle income ","RCL_PV_PRACT","Practice","2019","2019",10.8,,
